precip,min_temp,mean_temp,max_temp,id,longitude,latitude,elevation_ft,date,month,month_str,year,idnum
.26,37,50,63.1,36.2172_-121.2390,36.2172,-121.239,1467,01nov2000,11,11,2000,12
.37,39.6,52.4,65.2,36.2172_-121.2390,36.2172,-121.239,1467,01dec2000,12,12,2000,12
5.81,36.2,47.8,59.4,36.2172_-121.2390,36.2172,-121.239,1467,01jan2001,1,1,2001,12
4.5,37.4,47.5,57.5,36.2172_-121.2390,36.2172,-121.239,1467,01feb2001,2,2,2001,12
2.94,41.8,53.4,65,36.2172_-121.2390,36.2172,-121.239,1467,01mar2001,3,3,2001,12
1.99,38.2,51.5,64.7,36.2172_-121.2390,36.2172,-121.239,1467,01apr2001,4,4,2001,12
0,49.7,66.90000000000001,84.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01may2001,5,5,2001,12
0,51.5,69.5,87.5,36.2172_-121.2390,36.2172,-121.239,1467,01jun2001,6,6,2001,12
0,53.4,69.8,86.3,36.2172_-121.2390,36.2172,-121.239,1467,01jul2001,7,7,2001,12
0,52.6,71,89.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01aug2001,8,8,2001,12
.06,51.5,68.5,85.5,36.2172_-121.2390,36.2172,-121.239,1467,01sep2001,9,9,2001,12
.32,49.4,65.2,80.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01oct2001,10,10,2001,12
3.38,44.3,55.7,67,36.2172_-121.2390,36.2172,-121.239,1467,01nov2001,11,11,2001,12
5.15,38.8,48,57.3,36.2172_-121.2390,36.2172,-121.239,1467,01dec2001,12,12,2001,12
1.36,35,46.2,57.4,36.2172_-121.2390,36.2172,-121.239,1467,01jan2002,1,1,2002,12
1.43,38.7,51.9,65.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01feb2002,2,2,2002,12
1.79,37.9,50.4,62.8,36.2172_-121.2390,36.2172,-121.239,1467,01mar2002,3,3,2002,12
.41,41.6,55.1,68.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01apr2002,4,4,2002,12
.39,42.3,58.5,74.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01may2002,5,5,2002,12
0,48.1,65.90000000000001,83.7,36.2172_-121.2390,36.2172,-121.239,1467,01jun2002,6,6,2002,12
0,53.2,71.90000000000001,90.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jul2002,7,7,2002,12
0,52.1,70.59999999999999,89,36.2172_-121.2390,36.2172,-121.239,1467,01aug2002,8,8,2002,12
0,54.5,71.8,89,36.2172_-121.2390,36.2172,-121.239,1467,01sep2002,9,9,2002,12
0,45.3,60.6,75.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01oct2002,10,10,2002,12
3.57,44.9,57.8,70.7,36.2172_-121.2390,36.2172,-121.239,1467,01nov2002,11,11,2002,12
8.33,40.1,49.2,58.2,36.2172_-121.2390,36.2172,-121.239,1467,01dec2002,12,12,2002,12
1.22,44,55.6,67.2,36.2172_-121.2390,36.2172,-121.239,1467,01jan2003,1,1,2003,12
2.02,39.5,50.4,61.3,36.2172_-121.2390,36.2172,-121.239,1467,01feb2003,2,2,2003,12
1.48,39.5,52.6,65.7,36.2172_-121.2390,36.2172,-121.239,1467,01mar2003,3,3,2003,12
2.52,38.6,50.4,62.2,36.2172_-121.2390,36.2172,-121.239,1467,01apr2003,4,4,2003,12
1.42,45.5,60.2,75,36.2172_-121.2390,36.2172,-121.239,1467,01may2003,5,5,2003,12
0,49.9,66.90000000000001,83.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jun2003,6,6,2003,12
0,54.4,74.59999999999999,94.8,36.2172_-121.2390,36.2172,-121.239,1467,01jul2003,7,7,2003,12
.14,53,70.8,88.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01aug2003,8,8,2003,12
0,54.1,71.90000000000001,89.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01sep2003,9,9,2003,12
.03,50.9,68.90000000000001,86.8,36.2172_-121.2390,36.2172,-121.239,1467,01oct2003,10,10,2003,12
.99,39.1,51.3,63.5,36.2172_-121.2390,36.2172,-121.239,1467,01nov2003,11,11,2003,12
6.09,40,49.4,58.8,36.2172_-121.2390,36.2172,-121.239,1467,01dec2003,12,12,2003,12
1.29,37.7,48.8,59.9,36.2172_-121.2390,36.2172,-121.239,1467,01jan2004,1,1,2004,12
5.39,38.4,48.3,58.3,36.2172_-121.2390,36.2172,-121.239,1467,01feb2004,2,2,2004,12
.48,44.7,59.6,74.5,36.2172_-121.2390,36.2172,-121.239,1467,01mar2004,3,3,2004,12
0,42.8,58.4,73.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01apr2004,4,4,2004,12
0,44.7,60.9,77.2,36.2172_-121.2390,36.2172,-121.239,1467,01may2004,5,5,2004,12
0,47.6,65.8,83.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jun2004,6,6,2004,12
0,52.3,70.90000000000001,89.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jul2004,7,7,2004,12
0,53,70.8,88.5,36.2172_-121.2390,36.2172,-121.239,1467,01aug2004,8,8,2004,12
0,52,70.40000000000001,88.8,36.2172_-121.2390,36.2172,-121.239,1467,01sep2004,9,9,2004,12
3.71,47.3,60.9,74.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01oct2004,10,10,2004,12
.74,40.3,52.1,63.8,36.2172_-121.2390,36.2172,-121.239,1467,01nov2004,11,11,2004,12
6.74,39.2,50.8,62.4,36.2172_-121.2390,36.2172,-121.239,1467,01dec2004,12,12,2004,12
4.91,39.8,50.3,60.9,36.2172_-121.2390,36.2172,-121.239,1467,01jan2005,1,1,2005,12
4.58,42,51.6,61.2,36.2172_-121.2390,36.2172,-121.239,1467,01feb2005,2,2,2005,12
3.38,43.1,54.4,65.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01mar2005,3,3,2005,12
1.47,39.8,53.5,67.2,36.2172_-121.2390,36.2172,-121.239,1467,01apr2005,4,4,2005,12
.68,46,60.7,75.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01may2005,5,5,2005,12
.09,45.8,62.4,79,36.2172_-121.2390,36.2172,-121.239,1467,01jun2005,6,6,2005,12
0,56.8,75.09999999999999,93.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jul2005,7,7,2005,12
0,55.7,74,92.3,36.2172_-121.2390,36.2172,-121.239,1467,01aug2005,8,8,2005,12
0,47.9,65.90000000000001,83.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01sep2005,9,9,2005,12
.01,46,62.5,78.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01oct2005,10,10,2005,12
.7,44.1,58.5,72.8,36.2172_-121.2390,36.2172,-121.239,1467,01nov2005,11,11,2005,12
4.27,41.7,52.6,63.5,36.2172_-121.2390,36.2172,-121.239,1467,01dec2005,12,12,2005,12
4.94,37.6,49.2,60.9,36.2172_-121.2390,36.2172,-121.239,1467,01jan2006,1,1,2006,12
1.98,38.7,52.9,67,36.2172_-121.2390,36.2172,-121.239,1467,01feb2006,2,2,2006,12
4.83,36,46.3,56.7,36.2172_-121.2390,36.2172,-121.239,1467,01mar2006,3,3,2006,12
3.8,42.3,52.1,62,36.2172_-121.2390,36.2172,-121.239,1467,01apr2006,4,4,2006,12
1.26,47.1,62.1,77.2,36.2172_-121.2390,36.2172,-121.239,1467,01may2006,5,5,2006,12
0,52,69.3,86.7,36.2172_-121.2390,36.2172,-121.239,1467,01jun2006,6,6,2006,12
0,58,76.8,95.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jul2006,7,7,2006,12
0,49.6,68.40000000000001,87.3,36.2172_-121.2390,36.2172,-121.239,1467,01aug2006,8,8,2006,12
0,49.4,68,86.7,36.2172_-121.2390,36.2172,-121.239,1467,01sep2006,9,9,2006,12
.34,45.4,60.4,75.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01oct2006,10,10,2006,12
.8,41.8,55,68.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01nov2006,11,11,2006,12
2.82,37.7,50,62.3,36.2172_-121.2390,36.2172,-121.239,1467,01dec2006,12,12,2006,12
.7,33.6,46.4,59.3,36.2172_-121.2390,36.2172,-121.239,1467,01jan2007,1,1,2007,12
2.79,38.8,49.9,60.9,36.2172_-121.2390,36.2172,-121.239,1467,01feb2007,2,2,2007,12
.44,41.1,55.7,70.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01mar2007,3,3,2007,12
.83,41.2,56,70.7,36.2172_-121.2390,36.2172,-121.239,1467,01apr2007,4,4,2007,12
.05,43.8,60.5,77.3,36.2172_-121.2390,36.2172,-121.239,1467,01may2007,5,5,2007,12
0,48.5,66.3,84.2,36.2172_-121.2390,36.2172,-121.239,1467,01jun2007,6,6,2007,12
0,51.9,70.5,89.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jul2007,7,7,2007,12
0,53,71.40000000000001,89.8,36.2172_-121.2390,36.2172,-121.239,1467,01aug2007,8,8,2007,12
.34,49.6,65.7,81.8,36.2172_-121.2390,36.2172,-121.239,1467,01sep2007,9,9,2007,12
.86,45.5,60.4,75.2,36.2172_-121.2390,36.2172,-121.239,1467,01oct2007,10,10,2007,12
.12,42.7,57.8,72.8,36.2172_-121.2390,36.2172,-121.239,1467,01nov2007,11,11,2007,12
1.84,34.5,46.1,57.7,36.2172_-121.2390,36.2172,-121.239,1467,01dec2007,12,12,2007,12
8.81,36.9,46.9,56.9,36.2172_-121.2390,36.2172,-121.239,1467,01jan2008,1,1,2008,12
2.62,37.7,50,62.3,36.2172_-121.2390,36.2172,-121.239,1467,01feb2008,2,2,2008,12
.27,38.8,52.5,66.3,36.2172_-121.2390,36.2172,-121.239,1467,01mar2008,3,3,2008,12
.22,39.2,54.2,69.2,36.2172_-121.2390,36.2172,-121.239,1467,01apr2008,4,4,2008,12
.05,43.2,59.4,75.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01may2008,5,5,2008,12
0,48.8,67.5,86.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jun2008,6,6,2008,12
0,54,72.3,90.5,36.2172_-121.2390,36.2172,-121.239,1467,01jul2008,7,7,2008,12
0,55.1,73.40000000000001,91.7,36.2172_-121.2390,36.2172,-121.239,1467,01aug2008,8,8,2008,12
0,51.7,70.3,88.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01sep2008,9,9,2008,12
.2,49.2,65.90000000000001,82.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01oct2008,10,10,2008,12
1.27,45.3,57.9,70.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01nov2008,11,11,2008,12
1.7,36.4,48.1,59.8,36.2172_-121.2390,36.2172,-121.239,1467,01dec2008,12,12,2008,12
1.67,39.7,53.2,66.7,36.2172_-121.2390,36.2172,-121.239,1467,01jan2009,1,1,2009,12
4.57,38.9,49.6,60.3,36.2172_-121.2390,36.2172,-121.239,1467,01feb2009,2,2,2009,12
1.85,38.6,51.1,63.6,36.2172_-121.2390,36.2172,-121.239,1467,01mar2009,3,3,2009,12
.28,40.1,54.3,68.5,36.2172_-121.2390,36.2172,-121.239,1467,01apr2009,4,4,2009,12
.26,48.1,64,79.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01may2009,5,5,2009,12
.06,48.8,64.3,79.8,36.2172_-121.2390,36.2172,-121.239,1467,01jun2009,6,6,2009,12
0,55.1,73.3,91.5,36.2172_-121.2390,36.2172,-121.239,1467,01jul2009,7,7,2009,12
0,53.5,71.8,90,36.2172_-121.2390,36.2172,-121.239,1467,01aug2009,8,8,2009,12
.14,54.2,72.8,91.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01sep2009,9,9,2009,12
2.91,46.2,60,73.7,36.2172_-121.2390,36.2172,-121.239,1467,01oct2009,10,10,2009,12
.13,40.8,54.2,67.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01nov2009,11,11,2009,12
2.97,37.7,47.7,57.8,36.2172_-121.2390,36.2172,-121.239,1467,01dec2009,12,12,2009,12
6.21,42,51.3,60.5,36.2172_-121.2390,36.2172,-121.239,1467,01jan2010,1,1,2010,12
4.11,41.2,50.7,60.2,36.2172_-121.2390,36.2172,-121.239,1467,01feb2010,2,2,2010,12
1.2,39.7,52,64.3,36.2172_-121.2390,36.2172,-121.239,1467,01mar2010,3,3,2010,12
2.82,39.7,51.4,63,36.2172_-121.2390,36.2172,-121.239,1467,01apr2010,4,4,2010,12
.3,42,55.7,69.3,36.2172_-121.2390,36.2172,-121.239,1467,01may2010,5,5,2010,12
0,49.1,65.5,81.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jun2010,6,6,2010,12
0,51.5,69,86.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jul2010,7,7,2010,12
0,50.3,68,85.7,36.2172_-121.2390,36.2172,-121.239,1467,01aug2010,8,8,2010,12
0,52.1,69.5,87,36.2172_-121.2390,36.2172,-121.239,1467,01sep2010,9,9,2010,12
1.04,50.3,63,75.8,36.2172_-121.2390,36.2172,-121.239,1467,01oct2010,10,10,2010,12
1.82,41.2,53.1,65,36.2172_-121.2390,36.2172,-121.239,1467,01nov2010,11,11,2010,12
5.41,41.4,50.4,59.4,36.2172_-121.2390,36.2172,-121.239,1467,01dec2010,12,12,2010,12
2.27,39.3,51.4,63.5,36.2172_-121.2390,36.2172,-121.239,1467,01jan2011,1,1,2011,12
4.29,36.3,47.5,58.7,36.2172_-121.2390,36.2172,-121.239,1467,01feb2011,2,2,2011,12
4.34,39.7,50,60.4,36.2172_-121.2390,36.2172,-121.239,1467,01mar2011,3,3,2011,12
.21,40.9,54.2,67.5,36.2172_-121.2390,36.2172,-121.239,1467,01apr2011,4,4,2011,12
.74,41.9,56,70.2,36.2172_-121.2390,36.2172,-121.239,1467,01may2011,5,5,2011,12
.9399999999999999,48,62.8,77.5,36.2172_-121.2390,36.2172,-121.239,1467,01jun2011,6,6,2011,12
0,53.2,70.09999999999999,87,36.2172_-121.2390,36.2172,-121.239,1467,01jul2011,7,7,2011,12
0,52.3,70,87.7,36.2172_-121.2390,36.2172,-121.239,1467,01aug2011,8,8,2011,12
0,53.8,71.2,88.5,36.2172_-121.2390,36.2172,-121.239,1467,01sep2011,9,9,2011,12
1.09,49.4,63.7,78.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01oct2011,10,10,2011,12
1.87,40.9,52.4,63.8,36.2172_-121.2390,36.2172,-121.239,1467,01nov2011,11,11,2011,12
.15,35.5,48.5,61.5,36.2172_-121.2390,36.2172,-121.239,1467,01dec2011,12,12,2011,12
2.03,38.6,51.7,64.8,36.2172_-121.2390,36.2172,-121.239,1467,01jan2012,1,1,2012,12
.74,37.9,50.4,62.8,36.2172_-121.2390,36.2172,-121.239,1467,01feb2012,2,2,2012,12
2.27,38.5,50.6,62.7,36.2172_-121.2390,36.2172,-121.239,1467,01mar2012,3,3,2012,12
2.35,42.6,55.3,67.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01apr2012,4,4,2012,12
.02,44.5,60.9,77.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01may2012,5,5,2012,12
.03,47.4,65,82.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jun2012,6,6,2012,12
0,51.2,68.90000000000001,86.5,36.2172_-121.2390,36.2172,-121.239,1467,01jul2012,7,7,2012,12
0,57,74.7,92.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01aug2012,8,8,2012,12
0,53.5,70.5,87.5,36.2172_-121.2390,36.2172,-121.239,1467,01sep2012,9,9,2012,12
.31,49.3,64,78.7,36.2172_-121.2390,36.2172,-121.239,1467,01oct2012,10,10,2012,12
2.5,44.2,56.6,68.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01nov2012,11,11,2012,12
6.72,39,47.9,56.8,36.2172_-121.2390,36.2172,-121.239,1467,01dec2012,12,12,2012,12
.99,36.6,48.1,59.6,36.2172_-121.2390,36.2172,-121.239,1467,01jan2013,1,1,2013,12
.39,35.8,48.8,61.8,36.2172_-121.2390,36.2172,-121.239,1467,01feb2013,2,2,2013,12
.46,41.6,55.5,69.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01mar2013,3,3,2013,12
.19,44.1,59,74,36.2172_-121.2390,36.2172,-121.239,1467,01apr2013,4,4,2013,12
.06,46.2,61.8,77.3,36.2172_-121.2390,36.2172,-121.239,1467,01may2013,5,5,2013,12
0,51.6,68,84.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jun2013,6,6,2013,12
0,55.3,73,90.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jul2013,7,7,2013,12
0,52.4,69.90000000000001,87.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01aug2013,8,8,2013,12
.03,52,68.40000000000001,84.7,36.2172_-121.2390,36.2172,-121.239,1467,01sep2013,9,9,2013,12
.18,47.1,62.3,77.5,36.2172_-121.2390,36.2172,-121.239,1467,01oct2013,10,10,2013,12
.28,43.3,56.4,69.5,36.2172_-121.2390,36.2172,-121.239,1467,01nov2013,11,11,2013,12
.32,36.2,50.6,65,36.2172_-121.2390,36.2172,-121.239,1467,01dec2013,12,12,2013,12
0,42.7,57.3,71.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jan2014,1,1,2014,12
3.35,41.6,53.1,64.5,36.2172_-121.2390,36.2172,-121.239,1467,01feb2014,2,2,2014,12
2.54,43.4,56.2,69,36.2172_-121.2390,36.2172,-121.239,1467,01mar2014,3,3,2014,12
1.36,43.4,57.5,71.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01apr2014,4,4,2014,12
0,48,63.7,79.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01may2014,5,5,2014,12
0,49.7,67.09999999999999,84.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jun2014,6,6,2014,12
0,57.2,73.5,89.8,36.2172_-121.2390,36.2172,-121.239,1467,01jul2014,7,7,2014,12
0,53.8,71,88.2,36.2172_-121.2390,36.2172,-121.239,1467,01aug2014,8,8,2014,12
0,53.6,70.09999999999999,86.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01sep2014,9,9,2014,12
.05,52.2,67.5,82.7,36.2172_-121.2390,36.2172,-121.239,1467,01oct2014,10,10,2014,12
1.47,46.6,58.4,70.3,36.2172_-121.2390,36.2172,-121.239,1467,01nov2014,11,11,2014,12
7.68,44.4,52.1,59.7,36.2172_-121.2390,36.2172,-121.239,1467,01dec2014,12,12,2014,12
.1,41.7,54.7,67.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jan2015,1,1,2015,12
2.5,44,56.8,69.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01feb2015,2,2,2015,12
.32,44.7,59.2,73.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01mar2015,3,3,2015,12
.87,41.8,56.3,70.8,36.2172_-121.2390,36.2172,-121.239,1467,01apr2015,4,4,2015,12
.37,44.1,57.1,70,36.2172_-121.2390,36.2172,-121.239,1467,01may2015,5,5,2015,12
.25,51.9,68.8,85.7,36.2172_-121.2390,36.2172,-121.239,1467,01jun2015,6,6,2015,12
.16,55.4,71.40000000000001,87.5,36.2172_-121.2390,36.2172,-121.239,1467,01jul2015,7,7,2015,12
0,54.3,72,89.7,36.2172_-121.2390,36.2172,-121.239,1467,01aug2015,8,8,2015,12
0,55.7,72.09999999999999,88.5,36.2172_-121.2390,36.2172,-121.239,1467,01sep2015,9,9,2015,12
.19,54.1,68,81.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01oct2015,10,10,2015,12
2.22,39.7,52.3,64.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01nov2015,11,11,2015,12
2.47,36.3,46.7,57.2,36.2172_-121.2390,36.2172,-121.239,1467,01dec2015,12,12,2015,12
5.57,41.4,49.9,58.4,36.2172_-121.2390,36.2172,-121.239,1467,01jan2016,1,1,2016,12
1.37,43.3,56.5,69.8,36.2172_-121.2390,36.2172,-121.239,1467,01feb2016,2,2,2016,12
4.56,42.6,54.2,65.8,36.2172_-121.2390,36.2172,-121.239,1467,01mar2016,3,3,2016,12
.54,44.3,57.6,70.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01apr2016,4,4,2016,12
.2,45.8,59.8,73.7,36.2172_-121.2390,36.2172,-121.239,1467,01may2016,5,5,2016,12
0,53.1,70.3,87.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jun2016,6,6,2016,12
0,54.5,72,89.5,36.2172_-121.2390,36.2172,-121.239,1467,01jul2016,7,7,2016,12
0,53,70.09999999999999,87.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01aug2016,8,8,2016,12
0,52.7,69.2,85.8,36.2172_-121.2390,36.2172,-121.239,1467,01sep2016,9,9,2016,12
2.1,49,62.3,75.5,36.2172_-121.2390,36.2172,-121.239,1467,01oct2016,10,10,2016,12
1.38,44.8,56.9,68.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01nov2016,11,11,2016,12
2.31,38.8,49.2,59.6,36.2172_-121.2390,36.2172,-121.239,1467,01dec2016,12,12,2016,12
11.2,38.2,47,55.8,36.2172_-121.2390,36.2172,-121.239,1467,01jan2017,1,1,2017,12
7.44,42.9,51.4,59.9,36.2172_-121.2390,36.2172,-121.239,1467,01feb2017,2,2,2017,12
1.94,42.3,54.7,67.2,36.2172_-121.2390,36.2172,-121.239,1467,01mar2017,3,3,2017,12
1.56,43.4,55.9,68.3,36.2172_-121.2390,36.2172,-121.239,1467,01apr2017,4,4,2017,12
.05,47.5,61.9,76.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01may2017,5,5,2017,12
.04,52.2,68.59999999999999,84.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01jun2017,6,6,2017,12
0,56.9,74.40000000000001,92,36.2172_-121.2390,36.2172,-121.239,1467,01jul2017,7,7,2017,12
0,57.7,74,90.3,36.2172_-121.2390,36.2172,-121.239,1467,01aug2017,8,8,2017,12
.09,55.5,70.8,86.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01sep2017,9,9,2017,12
.11,49,65.40000000000001,81.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01oct2017,10,10,2017,12
1.03,45.1,56.9,68.59999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01nov2017,11,11,2017,12
.09,33.6,51.3,68.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01dec2017,12,12,2017,12
3.81,43.2,54,64.8,36.2172_-121.2390,36.2172,-121.239,1467,01jan2018,1,1,2018,12
.31,38.5,52.2,65.8,36.2172_-121.2390,36.2172,-121.239,1467,01feb2018,2,2,2018,12
6.37,40.2,51,61.8,36.2172_-121.2390,36.2172,-121.239,1467,01mar2018,3,3,2018,12
.68,42.8,56.6,70.40000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01apr2018,4,4,2018,12
.06,44.6,58.7,72.90000000000001,36.2172_-121.2390,36.2172,-121.239,1467,01may2018,5,5,2018,12
0,49,66,83.09999999999999,36.2172_-121.2390,36.2172,-121.239,1467,01jun2018,6,6,2018,12
2.05,17.2,31.7,46.3,37.9390_-118.8866,37.939,-118.8866,7224,01jan1981,1,1,1981,28
1.89,17.3,31.6,46,37.9390_-118.8866,37.939,-118.8866,7224,01feb1981,2,2,1981,28
2.65,20.6,33.4,46.3,37.9390_-118.8866,37.939,-118.8866,7224,01mar1981,3,3,1981,28
.66,28,43.4,58.8,37.9390_-118.8866,37.939,-118.8866,7224,01apr1981,4,4,1981,28
1.02,33.1,48.6,64,37.9390_-118.8866,37.939,-118.8866,7224,01may1981,5,5,1981,28
.07,42.8,59.8,76.8,37.9390_-118.8866,37.939,-118.8866,7224,01jun1981,6,6,1981,28
.03,45.3,63.7,82.09999999999999,37.9390_-118.8866,37.939,-118.8866,7224,01jul1981,7,7,1981,28
.15,44.6,64,83.5,37.9390_-118.8866,37.939,-118.8866,7224,01aug1981,8,8,1981,28
.2,40,57.6,75.2,37.9390_-118.8866,37.939,-118.8866,7224,01sep1981,9,9,1981,28
1.97,26.2,42.4,58.5,37.9390_-118.8866,37.939,-118.8866,7224,01oct1981,10,10,1981,28
3.25,24.5,37.7,50.9,37.9390_-118.8866,37.939,-118.8866,7224,01nov1981,11,11,1981,28
1.06,21.2,34,46.7,37.9390_-118.8866,37.939,-118.8866,7224,01dec1981,12,12,1981,28
2.54,10.8,23.9,37,37.9390_-118.8866,37.939,-118.8866,7224,01jan1982,1,1,1982,28
.98,17.3,31.5,45.7,37.9390_-118.8866,37.939,-118.8866,7224,01feb1982,2,2,1982,28
1.85,18.4,31.2,44.1,37.9390_-118.8866,37.939,-118.8866,7224,01mar1982,3,3,1982,28
4.43,24.3,38.1,52,37.9390_-118.8866,37.939,-118.8866,7224,01apr1982,4,4,1982,28
.54,32.8,48.9,65,37.9390_-118.8866,37.939,-118.8866,7224,01may1982,5,5,1982,28
2.29,38.2,53.3,68.5,37.9390_-118.8866,37.939,-118.8866,7224,01jun1982,6,6,1982,28
.92,44.7,60.5,76.3,37.9390_-118.8866,37.939,-118.8866,7224,01jul1982,7,7,1982,28
1.31,44.5,61.6,78.7,37.9390_-118.8866,37.939,-118.8866,7224,01aug1982,8,8,1982,28
1.96,36.5,52.5,68.5,37.9390_-118.8866,37.939,-118.8866,7224,01sep1982,9,9,1982,28
2.95,28.3,43.2,58.1,37.9390_-118.8866,37.939,-118.8866,7224,01oct1982,10,10,1982,28
2.19,18.6,31.8,44.9,37.9390_-118.8866,37.939,-118.8866,7224,01nov1982,11,11,1982,28
3.23,16.6,27.6,38.7,37.9390_-118.8866,37.939,-118.8866,7224,01dec1982,12,12,1982,28
3.08,13.4,26.7,39.9,37.9390_-118.8866,37.939,-118.8866,7224,01jan1983,1,1,1983,28
3.02,18.7,30.3,42,37.9390_-118.8866,37.939,-118.8866,7224,01feb1983,2,2,1983,28
3.94,21,32.2,43.5,37.9390_-118.8866,37.939,-118.8866,7224,01mar1983,3,3,1983,28
1.04,23.3,35.6,47.9,37.9390_-118.8866,37.939,-118.8866,7224,01apr1983,4,4,1983,28
.13,31.1,47.3,63.4,37.9390_-118.8866,37.939,-118.8866,7224,01may1983,5,5,1983,28
.51,38.1,54.4,70.7,37.9390_-118.8866,37.939,-118.8866,7224,01jun1983,6,6,1983,28
0,40.9,58.3,75.59999999999999,37.9390_-118.8866,37.939,-118.8866,7224,01jul1983,7,7,1983,28
2.06,43.9,59.7,75.5,37.9390_-118.8866,37.939,-118.8866,7224,01aug1983,8,8,1983,28
.93,39.6,56.5,73.3,37.9390_-118.8866,37.939,-118.8866,7224,01sep1983,9,9,1983,28
.62,31.4,47.3,63.3,37.9390_-118.8866,37.939,-118.8866,7224,01oct1983,10,10,1983,28
4.27,23.3,34.6,45.9,37.9390_-118.8866,37.939,-118.8866,7224,01nov1983,11,11,1983,28
3.79,21.5,32.1,42.7,37.9390_-118.8866,37.939,-118.8866,7224,01dec1983,12,12,1983,28
.33,15.1,29.6,44.1,37.9390_-118.8866,37.939,-118.8866,7224,01jan1984,1,1,1984,28
1.6,14.9,30.3,45.7,37.9390_-118.8866,37.939,-118.8866,7224,01feb1984,2,2,1984,28
.59,23.1,37.8,52.5,37.9390_-118.8866,37.939,-118.8866,7224,01mar1984,3,3,1984,28
.79,24.3,38.7,53.1,37.9390_-118.8866,37.939,-118.8866,7224,01apr1984,4,4,1984,28
.08,36.5,52.9,69.2,37.9390_-118.8866,37.939,-118.8866,7224,01may1984,5,5,1984,28
